publisher_domain,publisher_category,ssp_domain,seller_id,relationship,verified_legal_entity
cnn.com,News & Media,rubiconproject.com,23876,RESELLER,Typea Holdings  LTD.
cnn.com,News & Media,loopme.com,11362,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,media.net,8CUQ6928Q,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,5926d422,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,minutemedia.com,01grm2e3xw4k,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161683,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,8381,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,17598,RESELLER,Sportority Inc
cnn.com,News & Media,video.unrulymedia.com,699546687,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,copper6.com,748230,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,aps.amazon.com,ec4e8edf-c46b-44a1-bcab-17b3a4420b9a,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,26360,RESELLER,Copper6 Ltd
cnn.com,News & Media,rubiconproject.com,17070,RESELLER,"Yieldmo, Inc."
cnn.com,News & Media,pubmatic.com,160648,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,media.net,8CU864AMF,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,160295,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,18694,RESELLER,"Sharethrough, Inc,"
cnn.com,News & Media,video.unrulymedia.com,266978658,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smaato.com,1100047713,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,m8r1c-o0139,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,m8r1c-o0139,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,advertising.com,28605,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,advertising.com,29040,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,12443,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,6849,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,beachfront.com,14507,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,512116,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,512116-523319,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,169843,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,511339,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,510839,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,512029,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,515189,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,182257,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lkqd.net,664,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,159277,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rhythmone.com,567009000,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,15268,RESELLER,Unruly Group LTD
cnn.com,News & Media,spotx.tv,141052,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotx.tv,160227,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotx.tv,285547,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,141052,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,160227,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,285547,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,73aj2-kko44,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,73aj2-kko44,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,567009000,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,yahoo.com,59817,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,xandr.com,8833,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,2161,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,3668,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotx.tv,202009,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,202009,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1306975,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1306991,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,156695,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,160405,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,120391,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,156962,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161546,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,512029,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,17499,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,166192,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,8jhse-ifyq9,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,8jhse-ifyq9,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,orka.tv,25152724,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,13437,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,brightmountainmedia.com,2686695,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,connatix.com,1676721125209786,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,conversantmedia.com,100642,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,emxdgt.com,2547,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,filmzie.com,9894060,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598940,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598941,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,533471-r-523319,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,sg1256505,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,grouprvn.com,520202911,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,inmobi.com,251e46d6fba54576a2110180c552a59f,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lgads.tv,475902,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lijit.com,504676,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lkqd.net,1100055764,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,openx.com,559612253,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161428,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161854,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,163735,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,lmY9aAKH,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,siprocalads.com,SEQ7S9CH7H0SPD3U4M8JPGECAO,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4310,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sonobi.com,f70fbb4d0a,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,streamvisionmedia.com,47524,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tmhtechco.com,1021,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tvp.tv,AT70,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,2600543444894572145,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,yahoo.com,60169,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,539372,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,playbuzz.com,0010J00001w8ktGQAQ,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,google.com,pub-9790762811057699,RESELLER,EX.CO Technologies LTD
cnn.com,News & Media,openx.com,537149888,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,loopme.com,5679,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,OAW69Fon,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,5306,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,5306,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,156439,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rhebus.works,5252004478,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,sg1256479,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,535658-r-523319,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,535658-r-524565,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,79885747,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,159382,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,166181,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,3EmN8oQH,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,2992,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,triplelift.com,12157,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,copper6.com,764358,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,google.com,pub-9966039342650298,RESELLER,Copper 6 LTD
cnn.com,News & Media,xandr.com,16546,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lijit.com,503539,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,consumable.com,2001634,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1605137,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1605175,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sonobi.com,b22b30d810,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,166398,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,richaudience.com,ALeCadXMEQ,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,13510,RESELLER,Rich Audience Technologies SL
cnn.com,News & Media,pubmatic.com,156538,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,8233,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lijit.com,241560,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161899,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,krushmedia.com,AJxF6R572a9M6CaTvK,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,opera.com,pub10014056052800,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4926,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,conversantmedia.com,100714,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,164079,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,1019,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,dauup.com,34142,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,motorik.io,100463,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,playbuzz.com,0010J00001w8ktGQAQ,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,motorik.io,100463,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,gumgum.com,16114,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,23434,RESELLER,"GumGum, Inc."
cnn.com,News & Media,pubmatic.com,157897,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,contextweb.com,558355,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,openx.com,537149485,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,conversantmedia.com,100978,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,improvedigital.com,1884,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4005,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,admanmedia.com,799,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,2758,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,11016,DIRECT,"Turner Broadcasting System, Inc."
cnn.com,News & Media,telaria.com,px2ii-9d07k,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,px2ii-9d07k,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,wbd.com,2,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,53lpj-56oua,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,53lpj-56oua,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,kargo.com,9126,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,229540,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotx.tv,229540,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,yahoo.com,55774,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,kargo.com,8915,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,aps.amazon.com,3288,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,amxrtb.com,105199945,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,5618,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,5618,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,164439,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,157628,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,160262,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,163390,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,8353,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,04c75099,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,5376,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,sharethrough.com,5376,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,156557,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rubiconproject.com,18694,RESELLER,"Sharethrough, Inc,"
cnn.com,News & Media,openx.com,540274407,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,33across.com,0013300001kQj2HAAS,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lgads.tv,726667,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,springserve.com,1247,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,9cdv3-7humk,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,9cdv3-7humk,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1456146,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1457282,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,535275-r-524565,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartclip.net,14313,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,206117,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,xandr.com,13307,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,teads.tv,26041,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,164481,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,522403382,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,improvedigital.com,2545,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,openx.com,559105323,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,triplelift.com,11342,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4311,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,teads.tv,31108,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,teads.tv,21456,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,teads.tv,19842,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,193663,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,207752,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,201130,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,205881,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,209503,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,indexexchange.com,186370,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,titanos.tv,73204,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161891,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartyads.com,300045,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lijit.com,411121,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,triplelift.com,14376,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,triplelift.com,14376-EB,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,956802361,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,304955,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotx.tv,304955,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,2auap-ich32,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,2auap-45web,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,2auap-zihku,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,springserve.com,1876,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,stamptv.io,69067,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598947,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598948,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,improvedigital.com,2415,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,14801,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4979,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,6zj44-wramu,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,6zj44-wramu,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,400335124,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,rakuten.tv,67486,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,9l6ha-amhud,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,9l6ha-amhud,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,9l6ha-n66r7,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,9l6ha-n66r7,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,162439,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4600,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,teads.tv,29602,DIRECT,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,tiw3e-4t1sy,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,tiw3e-4t1sy,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,applovin.com,72170,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,applovin.com,2713cc543ecb0969b83e3fdbf9ff011f,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,5084,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,xandr.com,8833,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,l2qly-o8w5q,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,l2qly-o8w5q,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,156695,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1581799,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1581801,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,3668,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,google.com,pub-9829476400767085,RESELLER,ShowHeroes SE
cnn.com,News & Media,video.unrulymedia.com,168269289,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,3xbnf-dtcl0,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,3xbnf-dtcl0,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartclip.net,15378,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartclip.net,28114,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,imah2-64ow3,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,imah2-64ow3,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,amagi.com,60916,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnerve.com,761284,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,appnexus.com,13437,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,conversantmedia.com,100642,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,contextweb.com,563324,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,emxdgt.com,2547,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,filmzie.com,9894060,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598940,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,freewheel.tv,1598941,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lijit.com,504676,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,lgads.tv,475902,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,openx.com,559612253,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161428,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,161854,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,163735,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,pubmatic.com,163161,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,siprocalads.com,SEQ7S9CH7H0SPD3U4M8JPGECAO,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4310,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,smartadserver.com,4942,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,streamvisionmedia.com,47524,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,spotxchange.com,285260,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,telaria.com,3zcla-3bhdx,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tremorhub.com,3zcla-3bhdx,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,tvp.tv,AT70,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,video.unrulymedia.com,2600543444894572145,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,zetaglobal.net,785,RESELLER,Not Tracked (Non-Top 3 SSP)
cnn.com,News & Media,olyzon.tv,72850,RESELLER,Not Tracked (Non-Top 3 SSP)
